votes,unemployment,med_hhinc,per_capita_inc,poverty_all_ages_pct,deep_pov_all,deep_pov_children,population,area_in_square_miles,tot_male,tot_female,voter_turnout,democrat,county,state,education,religion,age_old,age_young,age_adult,ethnic_male,ethnic_female
6096,0.048,40422.0,-0.2299982746353793,0.175,0.06705330897,0.08704958973,-0.2729167575035098,-0.18077141228227062,-0.2959914607923812,0.30489214492072936,0.486551201,0,Appanoose County,IA,GTE Bachelor's,MAINLINE CHRISTIAN,0.264825604,0.294197462,0.340330433,MULTI ,BLACK 
16688,0.057,45596.0,-0.08080882239597924,0.131,0.045761881430000005,0.08634123072,-0.2136236029360752,-0.22675117040870785,-0.41661294796372533,0.42586736020455224,0.536574387,0,Marshall County,KY,GTE Bachelor's,MAINLINE CHRISTIAN,0.254364812,0.270762999,0.36301083500000003,MULTI ,BLACK 
4361,0.059000000000000004,39017.0,-0.11078696144760956,0.165,0.041689889640000005,0.033236994219999996,-0.28439140925752227,-0.13242045972300526,-0.5438338968995154,0.5534613904809021,0.484986655,0,Carroll County,MO,GTE Bachelor's,MAINLINE CHRISTIAN,0.24688612100000001,0.298821173,0.346307829,BLACK ,BLACK 
7471,0.046,80835.0,2.4545353119003823,0.079,0.029248836690000002,0.04082491582,-0.21417625180952848,0.5341515435582525,-0.7795702564796936,-0.050864306233949136,0.228080352,0,Juneau City and Borough,AK,High School,MAINLINE CHRISTIAN,0.196937855,0.319733914,0.390365411,BLACK ,BLACK 
8594,0.062,35185.0,-0.5082164423250713,0.223,0.08157631717,0.1485672568,-0.24469971993580605,-0.1642252802047386,-1.0244027823465045,1.035439566500829,0.395180944,0,Newton County,MS,LT High School,MAINLINE CHRISTIAN,0.200487424,0.359911712,0.360049662,BLACK ,BLACK 
31180,0.046,54849.0,0.2084539228390503,0.115,0.05021942657,0.08960203834,-0.09400227510179063,-0.20866428423936018,-0.24750830143889782,0.2562668064510108,0.447679761,0,Morgan County,IN,GTE Bachelor's,CATHOLIC,0.21785263100000002,0.308106478,0.38453365500000003,MULTI ,BLACK 
8968,0.075,40122.0,-0.5285524898688674,0.195,0.08816684159999999,0.1302411874,-0.24191730855558755,-0.31276442044621927,-1.4003680572729533,1.4125073770548457,0.400750737,1,Hopewell city,VA,LT High School,MAINLINE CHRISTIAN,0.195817321,0.34520511200000004,0.38260792000000005,BLACK ,BLACK 
1456,0.07,31620.0,-0.23508228652132832,0.21600000000000003,0.0406360424,0.01096224117,-0.3014404672784478,-0.31362097526336424,-0.9506382274214402,0.9614586935930113,0.369636964,0,Norton city,VA,High School,CATHOLIC,0.21909114,0.307946179,0.384361513,BLACK ,BLACK 
5545,0.062,30333.0,-1.3335794753956889,0.298,0.112552911,0.1934375,-0.26721457115024916,-0.2488335714263232,-0.2664197809572676,0.27523374476126783,0.38573913,0,Estill County,KY,Some College,OTHER CHRISTIAN,0.21913043499999998,0.289669565,0.392765216,MULTI ,BLACK 
591368,0.048,75459.0,6.934251026440206,0.177,0.08336624558,0.114826219,4.75199041508475,-0.3068129313356297,-1.2134748818473837,1.2250661287135056,0.359599591,1,New York County,NY,LT High School,CHRISTIAN GENERIC,0.18713081899999998,0.24342938,0.500596527,BLACK ,BLACK 
23504,0.059000000000000004,46890.0,-0.1719704148336855,0.136,0.04983532318,0.08716944172,-0.1551194904018369,-0.050024064629840735,-0.0651196559495365,0.07334329778910288,0.483760754,0,Bedford County,PA,LT High School,OTHER MISC,0.261742066,0.269048697,0.360618286,MULTI ,BLACK 
146401,0.039,106871.0,4.240250659151298,0.061,0.02429555332,0.03195297889,0.6030093454048159,-0.249413312796464,-0.48367626653157186,0.4931273450683441,0.467116976,1,Howard County,MD,High School,MAINLINE CHRISTIAN,0.18751236300000002,0.31961239599999997,0.419560071,BLACK ,BLACK 
459,0.025,45400.0,0.690733808985454,0.126,0.05306603774,0.01428571429,-0.3114712040567326,-0.16527247069765058,0.34424740846451873,-0.3372242545512821,0.612,0,Wheeler County,NE,GTE Bachelor's,MAINLINE CHRISTIAN,0.28933333299999997,0.304,0.325333333,MULTI ,BLACK 
1219,0.046,47596.0,0.8770891412186882,0.107,0.056843025799999995,0.08401639343999999,-0.3064654191740663,-0.1473788316516832,-0.12177556333328465,0.130165351252206,0.515433404,0,Eddy County,ND,GTE Bachelor's,CATHOLIC,0.305708245,0.287526427,0.301479916,NATIVE AMERICAN ,NATIVE AMERICAN 
81451,0.04,59293.0,-0.10973509691948219,0.12300000000000001,0.056680960550000006,0.07325150701,0.42459959434416966,-0.14338853969864201,0.05904042775025707,-0.05118089112181233,0.334301956,0,Weber County,UT,GTE Bachelor's,CATHOLIC,0.16032342000000002,0.3875885,0.39662213599999996,MULTI ,BLACK 
6378,0.07400000000000001,37761.0,-0.793797661711655,0.183,0.1022479642,0.22202531650000001,-0.2566822975330501,-0.1442633746490797,-0.3849780195660623,0.39413966091031727,0.365103898,0,Randolph County,AR,LT High School,CATHOLIC,0.24094109700000002,0.296239052,0.363272082,MULTI ,BLACK 
5149,0.091,29036.0,-0.95841446036359,0.23800000000000002,0.07269719659,0.15635738829999998,-0.2757886149441716,0.79068187695033,-0.056819768660807846,0.06501907069547246,0.456390711,0,Sierra County,NM,GTE Bachelor's,NON-CATHOLIC CHRISTIAN,0.34337883300000005,0.21591916300000003,0.26848076600000004,MULTI ,NATIVE AMERICAN 
2855,0.07,33776.0,-1.3076334837018802,0.23600000000000002,0.1054068105,0.12987769370000002,-0.2887998222365137,-0.20515449864715643,0.28771322439638225,-0.2805242813630662,0.360070627,0,Perry County,TN,Some College,NON-CATHOLIC CHRISTIAN,0.25261697499999997,0.296884853,0.343422878,BLACK ,BLACK 
5532,0.037000000000000005,69115.0,3.223974214225561,0.085,0.03331842576,0.03924316748,-0.285052671204371,-0.21204349745090162,0.8540163046683593,-0.8484880717155769,0.594646888,1,Clear Creek County,CO,High School,MAINLINE CHRISTIAN,0.285499303,0.213587014,0.39288401700000003,MULTI ,NATIVE AMERICAN 
13278,0.066,38329.0,-0.023306894858349123,0.19,0.04840032814,0.05331254871,-0.2183514661309356,-0.09909055383513574,-0.554867075147373,0.5645269240363234,0.444645369,0,Stoddard County,MO,LT High School,MAINLINE CHRISTIAN,0.23163217399999997,0.30031478100000003,0.372245663,BLACK ,BLACK 
56810,0.047,47286.0,0.2736695235829478,0.129,0.052323525579999995,0.07044991668,0.026896853595969727,-0.2175954350766644,-0.7722013697673228,0.7824985615676873,0.504282988,0,Henderson County,NC,High School,MAINLINE CHRISTIAN,0.273392215,0.260822866,0.345506191,BLACK ,BLACK 
65350,0.045,92647.0,2.310780493056307,0.059000000000000004,0.02039974013,0.02614077472,0.09788188606420767,-0.24248253083090685,0.14003382213209564,-0.1324118023937945,0.460201545,0,Stafford County,VA,High School,NON-CATHOLIC CHRISTIAN,0.154419272,0.359203679,0.42576565299999997,BLACK ,BLACK 
8732,0.042,50548.0,-0.09062622465850144,0.11599999999999999,0.03797874045,0.05740901213,-0.2534814063700433,-0.1891489362255665,0.017299485388243704,-0.009317541507979678,0.455194704,0,Perry County,MO,GTE Bachelor's,MAINLINE CHRISTIAN,0.22572068899999997,0.317520722,0.372725851,MULTI ,BLACK 
96472,0.053,55371.0,1.1461911496646096,0.153,0.07368777653,0.11383800490000001,0.31671806194306873,-0.08655560529155087,-0.8930713584498883,0.903723007104948,0.485486533,0,Sangamon County,IL,High School,MAINLINE CHRISTIAN,0.21826563,0.30962397900000005,0.387742058,BLACK ,BLACK 
1407,0.022000000000000002,50896.0,0.003165029099523275,0.10800000000000001,0.03108211819,0.03105590062,-0.3054272059724922,-0.12945385523435682,0.8501713914387412,-0.8446318830993627,0.51481888,0,Aurora County,SD,GTE Bachelor's,MAINLINE CHRISTIAN,0.23893157700000003,0.342846689,0.332601537,NATIVE AMERICAN ,NATIVE AMERICAN 
1429,0.087,40411.0,0.20003900661403123,0.127,0.06549815498,0.1154855643,-0.30719696016840614,1.2424544796991948,0.9824359822888578,-0.9772843460041688,0.659132841,0,Keweenaw County,MI,GTE Bachelor's,MAINLINE CHRISTIAN,0.33902213999999997,0.19833948299999998,0.27583025699999997,MULTI ,BLACK 
18730,0.071,36973.0,-0.7748641002053621,0.245,0.1320033859,0.1889201878,-0.17122617028594903,-0.17137542376980847,-1.1971423840496986,1.2086857351075952,0.415640326,0,Thomas County,GA,GTE Bachelor's,MAINLINE CHRISTIAN,0.21740674200000001,0.32099505100000003,0.37412067600000004,BLACK ,BLACK 
63615,0.057,41770.0,-0.5546737923173639,0.16699999999999998,0.06078495526,0.09214722098,0.13874276317600423,-0.10945016651688598,-0.24421965067309384,0.25296851156411976,0.445486313,0,Randolph County,NC,LT High School,MAINLINE CHRISTIAN,0.21391606400000002,0.310219259,0.38574499800000006,BLACK ,BLACK 
26086,0.06,36241.0,-0.9887432209245961,0.24,0.07996071007,0.1327228534,-0.08692645282029353,-0.11223396967260711,-0.3283609715722823,0.33735658079415043,0.36673696,0,DeKalb County,AL,Some College,CATHOLIC,0.20238999,0.328722058,0.382806129,BLACK ,NATIVE AMERICAN 
323931,0.051,59858.0,0.35133218790968607,0.134,0.06024993327,0.08179095664,2.258515366115394,-0.20152197501713007,-0.47924155712530203,0.48867963067080405,0.361601566,1,Gwinnett County,GA,High School,NON-CATHOLIC CHRISTIAN,0.148946833,0.364558625,0.433254114,BLACK ,BLACK 
26120,0.045,55472.0,0.9822755940314262,0.124,0.04372601465,0.05414693044,-0.15058329733649792,-0.20150891777906385,-0.4634778687257121,0.4728697145229579,0.471284485,0,Hood County,TX,GTE Bachelor's,MAINLINE CHRISTIAN,0.27232376399999997,0.275102395,0.328762428,MULTI ,NATIVE AMERICAN 
6766,0.037000000000000005,61215.0,1.1649494004162144,0.067,0.027104487389999998,0.04422944022,-0.274303171440381,-0.18451883960727986,-0.4069869219346819,0.4162131054071712,0.544109369,0,Grundy County,IA,GTE Bachelor's,CATHOLIC,0.245597106,0.31234419100000005,0.3530357860000001,MULTI ,BLACK 
4147,0.053,41376.0,-0.6579318268285351,0.158,0.048749272829999996,0.05249873801,-0.285844907739726,-0.14057601061917516,0.31709304445594255,-0.30999025910927314,0.483164395,0,Monroe County,MO,GTE Bachelor's,NON-CATHOLIC CHRISTIAN,0.262379121,0.288593731,0.33566352,BLACK ,BLACK 
11669,0.031,52892.0,0.2748966988657631,0.10300000000000001,0.041701908579999995,0.04687966557,-0.22710759654790333,-0.12830220683691498,-0.049931276079461503,0.058110377289750256,0.417659902,0,Codington County,SD,GTE Bachelor's,MAINLINE CHRISTIAN,0.217652744,0.337592613,0.37356383600000004,NATIVE AMERICAN ,NATIVE AMERICAN 
80296,0.054000000000000006,43124.0,-0.32256235311058873,0.16699999999999998,0.07437641239000001,0.11792749840000001,0.2836901041243787,-0.11778329585075666,-0.8240012073908738,0.8344503046205158,0.41242578,0,Anderson County,SC,GTE Bachelor's,MAINLINE CHRISTIAN,0.2163263,0.314599471,0.37816653899999997,BLACK ,BLACK 
7425,0.034,51144.0,-0.4885816378000269,0.15,0.05665848102,0.0790078529,-0.20595679775522058,-0.028565799591791403,0.7476830676649908,-0.7418430075568587,0.214993051,0,Ford County,KS,High School,MAINLINE CHRISTIAN,0.15728515199999998,0.414408152,0.38516330800000004,BLACK ,BLACK 
13581,0.04,50266.0,0.251405057737585,0.122,0.05476828801,0.08220351077,-0.2220315326177458,-0.12181798241322304,0.2504688234548674,-0.24317065948626032,0.459593909,0,Trempealeau County,WI,GTE Bachelor's,MAINLINE CHRISTIAN,0.228054146,0.318984773,0.367749577,NATIVE AMERICAN ,NATIVE AMERICAN 
124503,0.07,42830.0,-0.06362836843656536,0.17600000000000002,0.08520702877,0.1392048552,0.5461663739930961,0.012151891593953456,-0.7349001916915723,0.7450879960550606,0.40266301,0,Horry County,SC,GTE Bachelor's,CATHOLIC,0.24529833500000003,0.267633467,0.367704941,BLACK ,BLACK 
4297,0.035,42582.0,-0.3499108308419006,0.16,0.07649577595,0.1036168133,-0.285659626614522,-0.2021434995490828,0.29509095714874595,-0.2879236496593288,0.494932043,0,Lucas County,IA,GTE Bachelor's,CATHOLIC,0.268256162,0.304077402,0.32745911,MULTI ,NATIVE AMERICAN 
2367,0.07,33160.0,-0.902315018863463,0.261,0.1695070552,0.35507246379999996,-0.2951504925279883,-0.3137646048820928,-1.9137750679551635,1.92741997763716,0.430676856,1,Emporia city,VA,Some College,MUSLIM,0.222343522,0.326055313,0.368085881,WHITE ,WHITE 
53018,0.087,45438.0,-0.2859224053808183,0.195,0.07605868348,0.1302314063,0.1871266928715144,-0.138627870699693,0.6677616237722533,-0.6616871903185605,0.340177345,1,Cumberland County,NJ,LT High School,MAINLINE CHRISTIAN,0.18882415599999997,0.324483171,0.42023945300000004,BLACK ,BLACK 
293287,0.036000000000000004,74569.0,1.8358636586067951,0.087,0.03930267182,0.03841573796,1.8026375465553006,-0.06671904922132782,-0.37649669819177234,0.3856334676672493,0.375714183,0,Denton County,TX,High School,CATHOLIC,0.14509000600000002,0.34962952199999997,0.451771174,BLACK ,BLACK 
54080,0.039,48102.0,0.3071538777283361,0.14400000000000002,0.06947684105,0.0508117122,0.0013280583178194897,-0.14708112662377304,-0.2619177333282002,0.27071849466846737,0.52965085,1,Eau Claire County,WI,High School,MAINLINE CHRISTIAN,0.192468537,0.374692718,0.36265609,ASIAN ,BLACK 
26474,0.065,38268.0,-0.7192905909692989,0.21100000000000002,0.09329673415,0.1584740041,-0.10153171668982162,-0.12655775983126608,-0.6695256092380206,0.6795216996026342,0.397370278,0,Laurens County,SC,LT High School,MAINLINE CHRISTIAN,0.225207512,0.32050492999999997,0.36963211,BLACK ,BLACK 
24661,0.046,59904.0,0.531376332974156,0.1,0.04338933775,0.05632767607,-0.12520297768571034,-0.07465784996559822,0.09825171860440426,-0.09050717090725405,0.391736692,0,Wise County,TX,GTE Bachelor's,OTHER MISC,0.20419995999999999,0.327053517,0.386891808,BLACK ,BLACK 
5349,0.061,49380.0,-0.03084525730992868,0.11699999999999999,0.06306495691,0.02005277045,-0.28258012653354536,0.6592581643660691,0.8207982059091731,-0.8151725593392177,0.529446699,0,Valley County,ID,High School,MORMON,0.298921112,0.235771552,0.343066415,MULTI ,NATIVE AMERICAN 
175850,0.048,52752.0,1.2520788454960992,0.168,0.08413853523,0.121966044,0.8046590996699278,0.039049802010395984,-0.753296028317521,0.7635377793261644,0.45175229,1,Charleston County,SC,High School,CATHOLIC,0.200898109,0.30067666600000004,0.425975307,BLACK ,BLACK 
61489,0.06,47615.0,0.18846849680463007,0.152,0.0751204655,0.1338944664,0.12495529185910062,-0.27999075289997133,-0.8182350787000119,0.8286672664895016,0.450620722,1,Hampton city,VA,GTE Bachelor's,MAINLINE CHRISTIAN,0.198836238,0.337674236,0.39339264500000004,WHITE ,WHITE 
20481,0.046,64350.0,1.260669072475806,0.102,0.05840969051,0.1125966706,-0.2014142156855642,-0.22083363011709053,-0.629540515548813,0.6394193477693849,0.563997356,0,Isle of Wight County,VA,GTE Bachelor's,NON-CATHOLIC CHRISTIAN,0.24403811100000003,0.28063556799999995,0.376906978,BLACK ,BLACK 
701,0.044000000000000004,42780.0,-0.02821559598961023,0.155,0.12315634219999999,0.2673521851,-0.3093244986060933,-0.07526892870709799,-1.041107220019587,1.0521929907131005,0.497163121,0,Stonewall County,TX,LT High School,MAINLINE CHRISTIAN,0.290070922,0.275886526,0.310638297,BLACK ,BLACK 
89196,0.052000000000000005,47966.0,0.3560655782862593,0.226,0.14210165090000001,0.1164249824,0.3282693817488897,-0.05486046560957389,-0.09017814033987485,0.09847526734856636,0.427059145,1,Champaign County,IL,High School,MAINLINE CHRISTIAN,0.16305102400000002,0.42621169000000003,0.356591226,BLACK ,BLACK 
2581,0.028999999999999998,41004.0,-0.17021730728680654,0.19399999999999998,0.09049852354,0.1487320082,-0.29551466577407887,0.7281403180606814,-0.10681505925873122,0.11516097480472727,0.447546385,0,Chouteau County,MT,GTE Bachelor's,MAINLINE CHRISTIAN,0.24709554299999997,0.319750303,0.33657014,NATIVE AMERICAN ,NATIVE AMERICAN 
259438,0.057,74967.0,1.6219845378875613,0.115,0.04295251047,0.06128452202,2.3160068214653275,0.2611220841456814,-0.25348095808387056,0.2622569781889545,0.305028829,1,Ventura County,CA,High School,OTHER MISC,0.197172137,0.335029909,0.395888004,ASIAN ,BLACK 
7641,0.057999999999999996,40205.0,-0.5406489319423322,0.18,0.06027464847,0.11155063289999999,-0.26693026045812585,-0.14935569749491107,1.045718611682744,-1.0407525546474299,0.542646119,0,Jefferson County,FL,LT High School,NON-CATHOLIC CHRISTIAN,0.26638733000000003,0.244939992,0.384702791,BLACK ,BLACK 
5241,0.071,38544.0,-0.5967483734424591,0.19899999999999998,0.061110648569999995,0.07006885379,-0.2752359660707184,-0.23515219738052295,0.011376158956084412,-0.0033768446459968085,0.436495378,0,Edmonson County,KY,LT High School,MAINLINE CHRISTIAN,0.24010993500000002,0.279253768,0.372699259,BLACK ,BLACK 
9808,0.059000000000000004,35974.0,-0.4778876817640652,0.20600000000000002,0.08165368759,0.16342756179999998,-0.2571646673590122,-0.23380469041208757,-0.32861633327778006,0.3376126913597079,0.557684653,0,Yancey County,NC,GTE Bachelor's,MAINLINE CHRISTIAN,0.27019958,0.252743504,0.345994201,BLACK ,BLACK 
8053,0.049,56800.0,0.3018945550876992,0.1,0.06860386799,0.09690357773000001,-0.24662281023533708,0.22957318553004624,0.1175730495981419,-0.1098851626013654,0.386754394,0,Uinta County,WY,GTE Bachelor's,CHRISTIAN GENERIC,0.19378542,0.37465181000000003,0.370137354,MULTI ,NATIVE AMERICAN 
10667,0.033,46513.0,-1.1538859518405948,0.157,0.05311901688,0.0598400457,-0.24261051552402316,-0.15833646583686697,0.3234515418963059,-0.3163674031386524,0.467563777,0,Jerome County,ID,LT High School,OTHER,0.175813097,0.411151047,0.36254054599999996,NATIVE AMERICAN ,NATIVE AMERICAN 
6946,0.054000000000000006,46018.0,-0.6351414287191085,0.16899999999999998,0.052277206039999996,0.05969133,-0.2553214396134484,-0.25450563564229534,0.3553262611637674,-0.3483355965005418,0.375560962,0,Banks County,GA,Some College,MAINLINE CHRISTIAN,0.20919167300000002,0.303919979,0.391727493,BLACK ,BLACK 
44994,0.063,46243.0,-0.1721457255883734,0.179,0.07514134240999999,0.1263088737,0.041997265300094684,-0.1554351475385497,0.6673980786082733,-0.6613225790415049,0.405775405,0,LaPorte County,IN,GTE Bachelor's,MAINLINE CHRISTIAN,0.220410519,0.30486815100000003,0.391318856,BLACK ,BLACK 
8920,0.073,40709.0,-0.6330376996628537,0.174,0.08359133127,0.112760491,-0.2592890112945407,-0.16654685713291503,0.3414233553297508,-0.33439191974955734,0.516801854,0,Kalkaska County,MI,LT High School,MAINLINE CHRISTIAN,0.253997683,0.280301275,0.36228273499999997,MULTI ,NATIVE AMERICAN 
22029,0.046,52224.0,-0.12831803691639923,0.139,0.07732556705,0.08369073838,-0.173983025648898,-0.08998965890297048,0.16829245175545807,-0.16075330176078173,0.495067083,0,Dunn County,WI,GTE Bachelor's,CATHOLIC,0.198058296,0.385464189,0.33957345399999994,ASIAN ,BLACK 
69345,0.048,50434.0,0.2601705954719798,0.11900000000000001,0.03879843087,0.05705775181,0.1638707171562553,-0.113766889421583,-0.41721172557893493,0.4264678937629216,0.451353181,0,Franklin County,PA,GTE Bachelor's,MAINLINE CHRISTIAN,0.229676252,0.306929275,0.37650190599999994,BLACK ,BLACK 
12223,0.08900000000000001,40683.0,-0.3728765397060151,0.20800000000000002,0.08986906921999999,0.1558049202,-0.2124767766611057,-0.17051625750505026,-0.7098866596269093,0.7200011106460524,0.398935997,0,Obion County,TN,LT High School,MAINLINE CHRISTIAN,0.23630014099999996,0.291360684,0.367929763,BLACK ,BLACK 
14854,0.08800000000000001,34526.0,-0.8304376094414254,0.259,0.09858046463,0.1650021711,-0.20321272040090635,-0.13144377831565093,-0.8615622153249767,0.8721214619546179,0.434746978,0,Panola County,MS,LT High School,MAINLINE CHRISTIAN,0.20118828099999997,0.352269734,0.372932947,BLACK ,WHITE 
88115,0.035,94549.0,5.951458935659858,0.08800000000000001,0.03986987805,0.04724334055,0.49223678855010106,-0.09930730398703522,-0.5374775207034361,0.5470863739164543,0.337319741,1,Marin County,CA,High School,OTHER,0.255519272,0.26710333399999997,0.37438797,ASIAN ,BLACK 
592,0.03,75096.0,3.291644165535089,0.077,0.028070175439999998,0.0,-0.31158301163228674,-0.014359524575728531,3.262067348564638,-3.2636008371216723,0.632478632,0,Billings County,ND,GTE Bachelor's,MAINLINE CHRISTIAN,0.24679487200000003,0.272435896,0.398504273,ASIAN ,BLACK 
1002,0.057,62010.0,1.2513776024773475,0.106,0.03440621532,0.02538071066,-0.30818725583759987,-0.12463834583552963,0.3254705602588933,-0.31839234236634595,0.542795233,0,Oliver County,ND,GTE Bachelor's,MAINLINE CHRISTIAN,0.281690141,0.30823401899999997,0.326110509,NATIVE AMERICAN ,NATIVE AMERICAN 
5298,0.086,30217.0,-1.453667342356898,0.344,0.1392152516,0.2533463924,-0.2697765618815181,-0.18621889200350356,-0.14876356763057214,0.1572324991253476,0.38722409,0,Lewis County,KY,Some College,MAINLINE CHRISTIAN,0.225478731,0.303464406,0.38210788,MULTI ,BLACK 
12513,0.055,42374.0,-0.49138660987503324,0.175,0.08189670368,0.1509101585,-0.22022983340024496,-0.20495602862854967,-0.15700911495934508,0.1655022269045663,0.439191324,0,Hocking County,OH,GTE Bachelor's,CATHOLIC,0.227194553,0.295426625,0.37359166099999996,MULTI ,BLACK 
4966,0.034,57644.0,-0.11341662276792801,0.11599999999999999,0.04494161515,0.05577956989,-0.281596219868669,-0.19792340020607593,0.6453951789096468,-0.6392551548177576,0.470087088,0,Teton County,ID,High School,CATHOLIC,0.158746687,0.345418401,0.451817494,MULTI ,NATIVE AMERICAN 
50112,0.028999999999999998,56353.0,1.2561109928539207,0.11599999999999999,0.050443311670000004,0.047248149340000004,-0.029396663444455497,0.14130103330707627,-0.3619312420154592,0.3710252976143174,0.561038961,1,Grafton County,NH,Some College,MAINLINE CHRISTIAN,0.247872817,0.300682937,0.355217196,ASIAN ,BLACK 
61567,0.037000000000000005,64533.0,1.5714950405374468,0.092,0.044352831229999994,0.07645608044,0.03242973133481983,-0.1654578834781911,-0.30604791887963145,0.31497809403831606,0.477086046,0,Comal County,TX,High School,MAINLINE CHRISTIAN,0.230069431,0.30008988799999997,0.368731015,BLACK ,BLACK 
11420,0.042,54331.0,-0.08589283428192823,0.113,0.07309341786,0.10180196920000001,-0.2456548760812542,-0.2622407434727325,-0.5086175860248651,0.5181418061392634,0.519586878,0,Anderson County,KY,GTE Bachelor's,OTHER CHRISTIAN,0.20032758599999997,0.317530369,0.402293099,BLACK ,BLACK 
71065,0.055999999999999994,45080.0,-0.12288340352107444,0.162,0.06612642029,0.09899929528,0.17901265738844324,-0.2076223166416747,-0.4042356680984272,0.4134537833912781,0.458318285,0,Catawba County,NC,GTE Bachelor's,NON-CATHOLIC CHRISTIAN,0.214296769,0.31037818600000006,0.384583633,BLACK ,BLACK 
3360,0.044000000000000004,48593.0,1.6728246567470513,0.10400000000000001,0.029714507669999998,0.07496977025,-0.2975495636491641,0.5565212038133249,-0.10370964789277431,0.11204645667572999,0.64690027,1,Cook County,MN,High School,CATHOLIC,0.323835194,0.214285714,0.33153638799999996,NATIVE AMERICAN ,NATIVE AMERICAN 
9245,0.047,41112.0,-0.7506712160584325,0.163,0.07292188568,0.09435797665000001,-0.23942879137396847,-0.11530764351339867,-0.17205789890239426,0.18059514210535466,0.397497635,0,Saline County,MO,GTE Bachelor's,NON-CATHOLIC CHRISTIAN,0.218849428,0.34396766800000006,0.354415685,BLACK ,BLACK 
652,0.037000000000000005,51257.0,1.7967693603113941,0.08900000000000001,0.04119318182,0.0,-0.3118098212855537,-0.08638324974907659,1.475179817002744,-1.4714731748950882,0.898071625,0,Mineral County,CO,High School,MAINLINE CHRISTIAN,0.34710743800000005,0.16666666700000002,0.316804408,MULTI ,NATIVE AMERICAN 
4870,0.034,46874.0,-0.18581996445402935,0.134,0.03380876915,0.029017047520000002,-0.277152667365932,-0.12167435279449448,-0.20431561559524905,0.2129474560503702,0.421499048,0,Noble County,OK,GTE Bachelor's,MAINLINE CHRISTIAN,0.228578848,0.31660031099999997,0.36290462199999995,NATIVE AMERICAN ,NATIVE AMERICAN 
9353,0.07200000000000001,31429.0,-1.2774800338955619,0.266,0.09554459584,0.16728933170000002,-0.23234658008815398,-0.2013574538174955,1.053954365181524,-1.049012459875797,0.378021179,0,Lee County,VA,LT High School,MAINLINE CHRISTIAN,0.239309676,0.258063212,0.39802764600000007,BLACK ,BLACK 
12887,0.067,37151.0,-0.3707728106497603,0.205,0.07703244968,0.14668652270000002,-0.21080605203211114,-0.16061625960323148,-0.6984343325351201,0.708515199073248,0.40087722,0,Henry County,TN,LT High School,MAINLINE CHRISTIAN,0.2544872,0.278501882,0.351696892,BLACK ,BLACK 
154249,0.044000000000000004,100194.0,4.31090089329052,0.05,0.020881049960000002,0.02514191986,0.7191582493926051,-0.2359721919310825,-0.5844018363053742,0.59414829725294,0.462302265,1,Somerset County,NJ,Some College,MAINLINE CHRISTIAN,0.212867221,0.300520899,0.40767981,ASIAN ,BLACK 
506,0.040999999999999995,40006.0,0.3278405467815079,0.155,0.05972434916,0.1692307692,-0.3118513498136167,-0.21419010738899052,3.2345530048877973,-3.2360058063543002,0.721825963,1,San Juan County,CO,GTE Bachelor's,MAINLINE CHRISTIAN,0.28530670499999994,0.18544935799999998,0.393723253,MULTI ,NATIVE AMERICAN 
1791,0.040999999999999995,49536.0,0.8667458066921023,0.122,0.027951234020000004,0.02868852459,-0.30271826814192354,-0.16259312544645932,-0.11634395937928345,0.12471781886737769,0.526609821,0,Traverse County,MN,GTE Bachelor's,CATHOLIC,0.312849162,0.27491914,0.31284916300000004,NATIVE AMERICAN ,NATIVE AMERICAN 
71882,0.05,44145.0,0.04348650267773951,0.177,0.07810461392,0.12264687479999999,0.1868551601880258,0.09740782182362329,-0.48846951135467953,0.49793464630448125,0.464846478,0,Berrien County,MI,GTE Bachelor's,MAINLINE CHRISTIAN,0.23768721299999998,0.30728937700000003,0.363582866,BLACK ,BLACK 
1031,0.032,62875.0,1.598492896759383,0.083,0.051282051280000004,0.08490566038000001,-0.30779752657423975,-0.020773239913862773,1.1564824058695258,-1.1518411688042478,0.446707106,0,Burke County,ND,GTE Bachelor's,CATHOLIC,0.23396880400000003,0.32755632599999995,0.36351819799999996,NATIVE AMERICAN ,NATIVE AMERICAN 
22083,0.064,36736.0,-0.7629429688865852,0.21600000000000003,0.08829945031,0.1181389984,-0.0778348996766634,-0.12650553087900115,1.3126857800580654,-1.3085026166412737,0.301231772,0,Christian County,KY,GTE Bachelor's,CATHOLIC,0.14670777000000002,0.44710744999999996,0.364948368,BLACK ,BLACK 
4619,0.053,30460.0,-1.1905258995703651,0.252,0.08359446073000001,0.1155028546,-0.28182302952193594,-0.2395420408183909,-0.30148629587918435,0.31040309386659537,0.466141891,0,Metcalfe County,KY,Some College,MAINLINE CHRISTIAN,0.229488344,0.305479867,0.36734281999999996,BLACK ,BLACK 
248848,0.042,100511.0,4.360338526112507,0.05,0.01946039857,0.01845979915,1.2584924378484597,-0.1898122439193312,-0.4564349766402099,0.46580616882936143,0.498185218,0,Morris County,NJ,Some College,MAINLINE CHRISTIAN,0.221005026,0.294955646,0.39875557800000005,ASIAN ,BLACK 
6863,0.055999999999999994,38597.0,-0.900561911316584,0.223,0.08657783930000001,0.1356842597,-0.25699855324676035,-0.15307178744856134,-0.6826843645240879,0.6927190435496411,0.397072437,0,Cross County,AR,LT High School,MAINLINE CHRISTIAN,0.21499652800000002,0.323536218,0.37173108099999996,BLACK ,BLACK 
